0.412037,0.298611
0.412621,0.296117
0.420213,0.292553
0.407767,0.296117
0.395538,0.302231
0.400419,0.29979
0.411765,0.294118
0.415,0.295
0.417526,0.293814
0.424324,0.289189
0.429799,0.286533
0.43769,0.282675
0.439628,0.281734
0.430595,0.286119
0.427397,0.287671
0.427419,0.290323
0.428962,0.289617
0.432507,0.283747
0.432133,0.279778
0.433803,0.278873
0.434402,0.274052
0.439024,0.271341
0.439628,0.266254
0.439628,0.266254
0.439628,0.266254
0.445513,0.269231
0.448845,0.267327
0.404396,0.307692
0.407834,0.306452
0.408578,0.302483
0.409396,0.299776
0.410431,0.29932
0.408989,0.296629
0.406522,0.297826
0.406181,0.295806
0.411905,0.292857
0.413043,0.292271
0.407159,0.295302
0.40081,0.295547
0.410138,0.290323
0.414044,0.288136
0.417722,0.286076
0.421751,0.28382
0.428571,0.28
0.4375,0.27381
0.434783,0.275362
0.432507,0.283747
0.427822,0.286089
0.425641,0.287179
0.427083,0.286458
0.428941,0.284238
0.426065,0.285714
0.424623,0.28392
0.426735,0.282776
0.430052,0.277202
0.430052,0.277202
0.430809,0.276762
0.433962,0.274933
0.445087,0.274566
0.447059,0.273529
0.449704,0.278107
0.446108,0.281437
0.446154,0.283077
0.405765,0.312639
0.40257,0.308351
0.408889,0.304444
0.407572,0.302895
0.410314,0.300448
0.409292,0.300885
0.408389,0.300221
0.406452,0.301075
0.406852,0.297645
0.407809,0.29718
0.414579,0.289294
0.415704,0.288684
0.414798,0.289238
0.418824,0.287059
0.417249,0.284382
0.41784,0.284038
0.421569,0.281863
0.428571,0.277778
0.435028,0.274011
0.433333,0.275
0.422222,0.288889
0.41844,0.29078
0.420804,0.288416
0.423358,0.287105
0.424757,0.288835
0.422803,0.289786
0.420804,0.288416
0.420804,0.288416
0.424528,0.285377
0.426506,0.284337
0.429975,0.282555
0.432161,0.281407
0.437018,0.282776
0.438642,0.281984
0.445623,0.28382
0.445652,0.285326
0.439227,0.287293
0.439306,0.286127
0.428571,0.296992
0.437736,0.298113
0.434307,0.29927
0.432886,0.305369
0.432343,0.310231
0.425982,0.314199
0.41555,0.316354
0.406619,0.314421
0.403263,0.310023
0.408019,0.306604
0.411028,0.303258
0.414365,0.303867
0.399103,0.309417
0.393574,0.313253
0.390476,0.314286
0.396341,0.317073
0.401316,0.315789
0.40724,0.312217
0.408989,0.310112
0.408163,0.30839
0.40919,0.306346
0.410989,0.305495
0.409978,0.305857
0.410367,0.302376
0.408421,0.303158
0.410526,0.298947
0.411017,0.298729
0.414687,0.295896
0.414163,0.296137
0.41886,0.291667
0.42,0.291111
0.421412,0.287016
0.422633,0.286374
0.423256,0.286047
0.425178,0.285036
0.421308,0.285714
0.419431,0.28673
0.420804,0.288416
0.417808,0.289954
0.414966,0.292517
0.414966,0.292517
0.415179,0.294643
0.413567,0.295405
0.414163,0.293991
0.412134,0.294979
0.413646,0.296375
0.417411,0.294643
0.423963,0.290323
0.423963,0.290323
0.429234,0.292343
0.430588,0.291765
0.433414,0.290557
0.436409,0.289277
0.434343,0.287879
0.435115,0.287532
0.434316,0.286863
0.442197,0.280347
0.384858,0.321767
0.392857,0.311688
0.405405,0.307432
0.416084,0.300699
0.423077,0.304196
0.431034,0.296552
0.434343,0.299663
0.434505,0.297125
0.434251,0.299694
0.434251,0.299694
0.432836,0.307463
0.423077,0.307692
0.416256,0.307882
0.406818,0.306818
0.405896,0.303855
0.407494,0.302108
0.409314,0.29902
0.409314,0.29902
0.395918,0.308163
0.388788,0.311031
0.392505,0.313609
0.400424,0.309322
0.401709,0.311966
0.403397,0.309979
0.40812,0.309829
0.412281,0.307018
0.408805,0.308176
0.409938,0.306418
0.409465,0.306584
0.408081,0.307071
0.409639,0.303213
0.412602,0.300813
0.412371,0.298969
0.416149,0.296066
0.415638,0.296296
0.415638,0.296296
0.41649,0.293869
0.417021,0.293617
0.417204,0.292473
0.417749,0.292208
0.42,0.291111
0.42,0.291111
0.416851,0.292683
0.415755,0.293217
0.414687,0.293736
0.414163,0.293991
0.411514,0.296375
0.411017,0.29661
0.409563,0.299376
0.407708,0.300203
0.409836,0.30123
0.411765,0.30042
0.414013,0.301486
0.414013,0.301486
0.417204,0.298925
0.418301,0.298475
0.422658,0.298475
0.420824,0.29718
0.423767,0.295964
0.424036,0.292517
0.425234,0.28972
0.430348,0.28607
0.436508,0.283069
0.43956,0.277473
0.374532,0.359551
0.373288,0.34589
0.387205,0.326599
0.393443,0.321311
0.402597,0.308442
0.413907,0.304636
0.422819,0.298658
0.430464,0.298013
0.432099,0.29321
0.428153,0.29912
0.431034,0.295977
0.428962,0.295082
0.425926,0.296296
0.428947,0.297368
0.421308,0.300242
0.416279,0.3
0.412946,0.301339
0.408898,0.302966
0.409382,0.302772
0.406852,0.301927
0.406383,0.302128
0.400424,0.305085
0.400424,0.305085
0.397959,0.306122
0.397566,0.306288
0.403292,0.306584
0.401606,0.307229
0.405295,0.307536
0.404858,0.307692
0.408081,0.307071
0.406746,0.30754
0.407336,0.30695
0.407767,0.306796
0.407407,0.304094
0.407407,0.304094
0.408915,0.302326
0.409357,0.302144
0.411765,0.298039
0.410853,0.29845
0.413655,0.297189
0.413655,0.297189
0.413442,0.295316
0.413934,0.295082
0.414938,0.294606
0.414938,0.294606
0.414433,0.294845
0.414938,0.294606
0.410678,0.295688
0.409736,0.296146
0.407708,0.298174
0.407258,0.298387
0.404,0.302
0.403162,0.302372
0.404715,0.306483
0.406,0.306
0.407332,0.305499
0.407787,0.305328
0.4125,0.302083
0.413502,0.301688
0.41453,0.301282
0.416122,0.300654
0.417582,0.296703
0.418552,0.294118
0.424594,0.290023
0.424528,0.285377
0.427184,0.283981
0.430769,0.279487
0.433702,0.279006
0.43804,0.276657
0.364372,0.376518
0.373585,0.354717
0.37931,0.337931
0.39,0.323333
0.398089,0.312102
0.409677,0.303226
0.429054,0.297297
0.432258,0.293548
0.430723,0.298193
0.431034,0.295977
0.425197,0.296588
0.421053,0.298246
0.415313,0.296984
0.41573,0.296629
0.411514,0.296375
0.413646,0.294243
0.419355,0.294624
0.418803,0.294872
0.411647,0.301205
0.408915,0.302326
0.404297,0.306641
0.407025,0.303719
0.406926,0.305195
0.40564,0.303688
0.405172,0.301724
0.401639,0.303279
0.400391,0.304688
0.4,0.304854
0.404297,0.306641
0.403883,0.306796
0.405303,0.304924
0.405714,0.304762
0.404494,0.305243
0.404494,0.305243
0.404097,0.3054
0.404896,0.305085
0.40367,0.302752
0.403285,0.30292
0.40367,0.302752
0.404059,0.302583
0.410405,0.298651
0.409524,0.299048
0.410405,0.298651
0.410853,0.29845
0.409266,0.297297
0.409266,0.297297
0.413043,0.294466
0.413519,0.294235
0.411067,0.296443
0.410156,0.296875
0.405088,0.30137
0.403846,0.301923
0.401141,0.306084
0.401141,0.306084
0.402344,0.308594
0.40275,0.308448
0.404339,0.309665
0.405622,0.309237
0.407332,0.305499
0.407787,0.305328
0.409186,0.304802
0.409382,0.302772
0.413276,0.299786
0.412017,0.298283
0.4163,0.292952
0.417234,0.290249
0.41958,0.289044
0.421308,0.285714
0.427461,0.282383
0.432877,0.279452
0.433628,0.280236
0.441176,0.277778
0.37,0.365
0.376147,0.348624
0.383621,0.327586
0.383513,0.322581
0.393333,0.31
0.402556,0.303514
0.416404,0.29653
0.42638,0.291411
0.429395,0.293948
0.428184,0.295393
0.430769,0.294872
0.42446,0.297362
0.42,0.297778
0.412863,0.298755
0.41,0.3
0.40797,0.297913
0.409266,0.297297
0.408478,0.296724
0.405157,0.298343
0.402116,0.299824
0.403226,0.299283
0.406367,0.297753
0.407619,0.297143
0.408829,0.297505
0.411067,0.296443
0.410463,0.299799
0.409543,0.300199
0.404175,0.303605
0.404175,0.303605
0.400376,0.306391
0.402214,0.304428
0.4,0.305357
0.403285,0.30292
0.402214,0.304428
0.40146,0.304745
0.398198,0.311712
0.397163,0.312057
0.397548,0.313485
0.39688,0.313691
0.398946,0.31283
0.401089,0.31216
0.40367,0.308257
0.403315,0.305709
0.405959,0.303538
0.405253,0.302064
0.406308,0.298701
0.406716,0.298507
0.40566,0.301887
0.40691,0.301344
0.405405,0.303089
0.405405,0.303089
0.402724,0.305447
0.401141,0.306084
0.4,0.309434
0.401544,0.30888
0.401961,0.305882
0.401961,0.305882
0.402367,0.30572
0.402778,0.305556
0.405242,0.304435
0.406122,0.304082
0.407025,0.303719
0.407484,0.303534
0.409563,0.299376
0.411017,0.298729
0.412527,0.298056
0.414097,0.297357
0.41573,0.296629
0.418014,0.295612
0.422983,0.290954
0.427083,0.286458
0.434174,0.282913
0.438272,0.277778
0.367713,0.35426
0.376068,0.346154
0.381148,0.327869
0.387097,0.318996
0.391586,0.31068
0.400602,0.307229
0.408451,0.304225
0.410526,0.302632
0.411765,0.301471
0.412844,0.305046
0.409978,0.305857
0.408247,0.305155
0.404297,0.306641
0.399628,0.306691
0.397482,0.307554
0.394148,0.306368
0.391447,0.307566
0.391167,0.305994
0.390093,0.306502
0.390625,0.30625
0.392569,0.305331
0.395387,0.30313
0.395082,0.303279
0.396639,0.304202
0.398276,0.303448
0.40146,0.304745
0.405825,0.302913
0.40458,0.303435
0.401835,0.304587
0.397482,0.307554
0.39783,0.307414
0.399645,0.305506
0.399293,0.305654
0.396853,0.309441
0.395548,0.309932
0.39322,0.311864
0.392917,0.311973
0.394247,0.313029
0.393635,0.313233
0.396581,0.311111
0.397569,0.310764
0.400703,0.309315
0.401786,0.308929
0.402174,0.306159
0.40255,0.306011
0.401089,0.3049
0.401835,0.304587
0.402214,0.304428
0.402985,0.304104
0.402214,0.304428
0.402214,0.304428
0.4,0.306542
0.399628,0.306691
0.398876,0.307116
0.401163,0.306202
0.402778,0.305556
0.401961,0.305882
0.401559,0.306043
0.401559,0.306043
0.402344,0.302734
0.403579,0.302187
0.404427,0.301811
0.405295,0.301426
0.407098,0.300626
0.407563,0.30042
0.408421,0.303158
0.408898,0.302966
0.411514,0.298507
0.413567,0.297593
0.42093,0.290698
0.424691,0.28642
0.429333,0.285333
0.435673,0.274854
0.437299,0.276527
0.374332,0.368984
0.376623,0.34632
0.376518,0.336032
0.38806,0.324627
0.389655,0.32069
0.398714,0.311897
0.407738,0.309524
0.406915,0.308511
0.404762,0.309524
0.404301,0.309677
0.401198,0.315369
0.400376,0.31391
0.395722,0.313726
0.393103,0.312069
0.391304,0.312709
0.388084,0.312399
0.38162,0.314642
0.379671,0.315396
0.374449,0.317181
0.373353,0.317716
0.375552,0.315169
0.38003,0.312966
0.385196,0.311178
0.385432,0.311077
0.388545,0.311146
0.389857,0.310618
0.393688,0.310631
0.396522,0.309565
0.396853,0.309441
0.397188,0.309315
0.396853,0.309441
0.396853,0.309441
0.395797,0.308231
0.395147,0.308492
0.395869,0.309811
0.394915,0.310169
0.39322,0.311864
0.393836,0.311644
0.395869,0.309811
0.395869,0.309811
0.398246,0.310526
0.398246,0.310526
0.40035,0.309441
0.40106,0.309187
0.399287,0.31016
0.398936,0.310284
0.398246,0.310526
0.398936,0.310284
0.398564,0.308797
0.399635,0.308394
0.400369,0.308118
0.401119,0.307836
0.40038,0.309298
0.4,0.309434
0.399625,0.309568
0.401152,0.309021
0.401163,0.306202
0.401163,0.306202
0.400771,0.306358
0.401559,0.306043
0.40275,0.302554
0.403579,0.302187
0.404,0.302
0.404,0.302
0.40404,0.30505
0.404908,0.304703
0.407025,0.303719
0.40795,0.303347
0.412262,0.300211
0.412017,0.298283
0.416851,0.2949
0.418391,0.289655
0.42402,0.286765
0.428962,0.278689
0.43465,0.273556
0.437288,0.271186
0.388889,0.353535
0.38983,0.338983
0.396,0.332
0.39777,0.327138
0.405316,0.318937
0.4081,0.317757
0.408333,0.316667
0.405797,0.316425
0.401288,0.319743
0.399602,0.318091
0.399621,0.318182
0.395985,0.317518
0.393043,0.318261
0.389916,0.315966
0.386364,0.318182
0.380805,0.318885
0.377273,0.319697
0.374631,0.321534
0.369565,0.321739
0.37172,0.3207
0.375552,0.316642
0.3789,0.315007
0.379671,0.315396
0.381381,0.313814
0.386293,0.313084
0.386541,0.312989
0.388976,0.313386
0.388976,0.313386
0.391653,0.311396
0.394295,0.310403
0.395548,0.309932
0.39523,0.310051
0.393836,0.311644
0.394148,0.311532
0.393836,0.311644
0.393526,0.311755
0.393526,0.311755
0.393836,0.311644
0.395869,0.309811
0.396194,0.309689
0.397188,0.309315
0.396853,0.309441
0.398246,0.310526
0.398589,0.310406
0.398576,0.313167
0.397887,0.31338
0.395797,0.315236
0.395797,0.315236
0.397849,0.311828
0.398907,0.311475
0.399267,0.311355
0.4,0.311111
0.400749,0.310861
0.40113,0.310734
0.401515,0.310606
0.402698,0.310212
0.401152,0.309021
0.401152,0.309021
0.401544,0.30888
0.40275,0.308448
0.402778,0.305556
0.403194,0.305389
0.40396,0.304951
0.403543,0.305118
0.404,0.308
0.404858,0.307692
0.405738,0.307377
0.409186,0.304802
0.408898,0.302966
0.410526,0.298947
0.412632,0.296842
0.41189,0.292994
0.416667,0.290541
0.423559,0.280702
0.428571,0.277143
0.438538,0.269103
0.398268,0.341991
0.401639,0.331967
0.408163,0.330612
0.409594,0.324723
0.413249,0.321767
0.414286,0.32
0.411616,0.318182
0.408889,0.317778
0.403614,0.323293
0.40113,0.322034
0.399642,0.318996
0.396522,0.318261
0.390572,0.321549
0.388158,0.319079
0.384244,0.321543
0.378834,0.320552
0.374057,0.324284
0.371471,0.323923
0.371179,0.321689
0.372807,0.320175
0.374443,0.319465
0.377643,0.317221
0.378049,0.317073
0.380734,0.314985
0.384252,0.314961
0.383775,0.315133
0.388106,0.316119
0.388626,0.315956
0.391026,0.314103
0.392157,0.313726
0.393333,0.313333
0.393939,0.313131
0.394247,0.313029
0.394558,0.312925
0.392857,0.314626
0.392555,0.314721
0.392917,0.311973
0.39322,0.311864
0.393836,0.311644
0.394464,0.311419
0.397906,0.310646
0.398246,0.310526
0.396825,0.312169
0.397163,0.312057
0.396797,0.314947
0.396797,0.314947
0.393939,0.317291
0.393939,0.317291
0.39783,0.314647
0.398182,0.314545
0.398182,0.314545
0.398537,0.314442
0.399261,0.314233
0.4,0.314019
0.401141,0.313688
0.402321,0.313346
0.401163,0.312016
0.400771,0.312139
0.402299,0.310345
0.402698,0.310212
0.401942,0.308738
0.402344,0.308594
0.40275,0.308448
0.40275,0.308448
0.40239,0.308765
0.40198,0.308911
0.403162,0.3083
0.404,0.308
0.407332,0.305499
0.406571,0.303901
0.410309,0.301031
0.409091,0.297521
0.414474,0.291667
0.42029,0.282609
0.423181,0.283019
0.433544,0.272152
0.380952,0.357143
0.396552,0.349138
0.40678,0.334746
0.413386,0.330709
0.413793,0.327586
0.411429,0.322857
0.409091,0.320707
0.409195,0.321839
0.406639,0.319502
0.403883,0.32233
0.401447,0.321881
0.397942,0.320755
0.394089,0.320197
0.388535,0.323248
0.38558,0.321317
0.381847,0.323944
0.378254,0.323124
0.375189,0.325265
0.373293,0.324734
0.373494,0.322289
0.375187,0.321375
0.374813,0.31934
0.376328,0.318665
0.378462,0.316923
0.38162,0.314642
0.383648,0.31761
0.384977,0.316119
0.388889,0.315873
0.389423,0.315705
0.390953,0.31664
0.390675,0.31672
0.392092,0.31631
0.392679,0.31614
0.393581,0.315878
0.393888,0.315789
0.394198,0.3157
0.394511,0.315609
0.393782,0.314335
0.394097,0.314236
0.396161,0.312391
0.396161,0.312391
0.396491,0.312281
0.396825,0.312169
0.397504,0.311943
0.397163,0.312057
0.395062,0.313933
0.39539,0.31383
0.394265,0.317204
0.393939,0.317291
0.397138,0.314848
0.39783,0.314647
0.398537,0.314442
0.399261,0.314233
0.399628,0.314126
0.4,0.314019
0.400756,0.3138
0.401141,0.313688
0.401923,0.313462
0.401923,0.313462
0.4,0.312381
0.4,0.312381
0.400383,0.312261
0.401163,0.312016
0.401961,0.311765
0.401961,0.311765
0.401575,0.309055
0.401174,0.309198
0.400387,0.309478
0.401174,0.309198
0.403226,0.308468
0.404959,0.307851
0.40625,0.304167
0.405462,0.302521
0.410596,0.298013
0.413712,0.29078
0.417949,0.289744
0.423631,0.282421
0.435986,0.276817
0.37234,0.368794
0.395745,0.348936
0.409692,0.334802
0.40856,0.338521
0.405145,0.334405
0.402116,0.328042
0.396514,0.326797
0.4,0.326
0.400372,0.32216
0.397849,0.322581
0.398276,0.32069
0.395,0.32
0.39222,0.319287
0.38756,0.322169
0.386076,0.321203
0.381476,0.323391
0.379416,0.322581
0.378254,0.323124
0.377301,0.322086
0.377273,0.319697
0.377273,0.319697
0.378462,0.316923
0.378671,0.316847
0.382126,0.315871
0.382353,0.315789
